year_key,la_key,school_key,nc_key,criterion_key,criterion_priority,criterion_offers
2019,108,9499,1,1,8,0
2019,108,9499,1,44,9,0
2019,108,9499,1,2,10,0
2019,108,13916,1,47,1,0
2019,108,13916,1,46,2,0
2019,108,13916,1,41,3,12
2019,108,13916,1,9,4,18
2019,108,13916,1,37,5,0
2019,108,13916,1,21,6,0
2019,108,13916,1,1,7,0
2019,108,13916,1,44,8,0
2019,108,13916,1,2,9,0
2019,108,9498,1,47,1,0
2019,108,9498,1,46,2,0
2019,108,9498,1,37,3,18
2019,108,9498,1,79,4,3
2019,108,9498,1,72,5,2
2019,108,9498,1,16,6,18
2019,108,9498,1,21,7,6
2019,108,9498,1,1,8,0
2019,108,9498,1,44,9,0
2019,108,9498,1,2,10,0
2019,108,19244,1,47,1,0
2019,108,19244,1,59,2,21
2019,108,19244,1,62,3,3
2019,108,19244,1,53,4,15
2019,108,19244,1,54,5,5
2019,108,19244,1,63,6,2
2019,108,19244,1,50,7,0
2019,108,19244,1,37,8,4
2019,108,19244,1,66,9,0
2019,108,19244,1,69,10,0
2019,108,19244,1,21,11,7
2019,108,19244,1,1,12,0
2019,108,19244,1,44,13,0
2019,108,19244,1,2,14,0
2019,108,9452,1,47,1,0
2019,108,9452,1,46,2,0
2019,108,9452,1,37,3,20
2019,108,9452,1,6,4,10
2019,108,9452,1,21,5,0
2019,108,9452,1,1,6,0
2019,108,9452,1,44,7,0
2019,108,9452,1,2,8,0
2019,108,9482,1,47,1,0
2019,108,9482,1,46,2,0
2019,108,9482,1,37,3,4
2019,108,9482,1,6,4,26
2019,108,9482,1,21,5,0
2019,108,9482,1,1,6,0
2019,108,9482,1,44,7,0
2019,108,9482,1,2,8,0
2019,108,9515,1,47,1,1
2019,108,9515,1,46,2,0
2019,108,9515,1,37,3,15
2019,108,9515,1,7,4,13
2019,108,9515,1,84,5,0
2019,108,9515,1,70,6,1
2019,108,9515,1,22,7,0
2019,108,9515,1,1,8,0
2019,108,9515,1,44,9,0
2019,108,9515,1,2,10,0
2020,108,9511,1,47,1,0
2020,108,9511,1,46,2,0
2020,108,9511,1,38,3,10
2020,108,9511,1,8,4,8
2020,108,9511,1,65,5,5
2020,108,9511,1,25,6,0
2020,108,9511,1,4,7,1
2020,108,9511,1,18,8,6
2020,108,9511,1,1,9,0
2020,108,9511,1,44,10,0
2020,108,9511,1,2,11,0
2020,108,9438,1,47,1,0
2020,108,9438,1,46,2,0
2020,108,9438,1,37,3,10
2020,108,9438,1,6,4,13
2020,108,9438,1,21,5,22
2020,108,9438,1,1,6,0
2020,108,9438,1,44,7,0
2020,108,9438,1,2,8,0
2020,108,9408,1,47,1,0
2020,108,9408,1,46,2,0
2020,108,9408,1,37,3,18
2020,108,9408,1,6,4,12
2020,108,9408,1,21,5,0
2020,108,9408,1,1,6,0
2020,108,9408,1,44,7,0
2020,108,9408,1,2,8,0
2020,108,9536,1,47,1,0
2020,108,9536,1,46,2,0
2020,108,9536,1,37,3,0
2020,108,9536,1,11,4,17
2020,108,9536,1,85,5,0
2020,108,9536,1,89,6,0
2020,108,9536,1,21,7,7
2020,108,9536,1,1,8,3
2020,108,9536,1,44,9,1
2020,108,9536,1,2,10,0
2020,108,20178,1,47,1,0
2020,108,20178,1,46,2,1
2020,108,20178,1,37,3,17
2020,108,20178,1,6,4,29
2020,108,20178,1,21,5,12
2020,108,20178,1,1,6,0
2020,108,20178,1,44,7,1
2020,108,20178,1,2,8,0
2020,108,10827,1,47,1,0
2020,108,10827,1,46,2,0
2020,108,10827,1,37,3,9
2020,108,10827,1,6,4,12
2020,108,10827,1,21,5,4
2020,108,10827,1,1,6,5
2020,108,10827,1,44,7,0
2020,108,10827,1,2,8,0
2020,108,9497,1,47,1,0
2020,108,9497,1,46,2,1
2020,108,9497,1,37,3,9
2020,108,9497,1,40,4,1
2020,108,9497,1,14,5,7
2020,108,9497,1,48,6,2
2020,108,9497,1,49,7,1
2020,108,9497,1,73,8,0
2020,108,9497,1,23,9,5
2020,108,9497,1,1,10,4
2020,108,9497,1,44,11,0
2020,108,9497,1,2,12,0
2020,108,9475,1,47,1,0
2020,108,9475,1,46,2,0
2020,108,9475,1,37,3,10
2020,108,9475,1,6,4,36
2020,108,9475,1,21,5,0
2020,108,9475,1,1,6,0
2020,108,9475,1,44,7,2
2020,108,9475,1,2,8,0
2020,108,20107,1,47,1,0
2020,108,20107,1,46,2,0
2020,108,20107,1,37,3,5
2020,108,20107,1,6,4,6
2020,108,20107,1,21,5,19
2020,108,20107,1,1,6,0
2020,108,20107,1,44,7,0
2020,108,20107,1,2,8,0
2020,108,9537,1,47,1,0
2020,108,9537,1,45,2,0
2020,108,9537,1,37,3,6
2020,108,9537,1,15,4,5
2020,108,9537,1,88,5,1
2020,108,9537,1,64,6,3
2020,108,9537,1,67,7,1
2020,108,9537,1,19,8,14
2020,108,9537,1,1,9,0
2020,108,9537,1,44,10,0
2020,108,9537,1,2,11,0
2020,108,18968,1,47,1,1
2020,108,18968,1,46,2,0
2020,108,18968,1,37,3,17
2020,108,18968,1,6,4,11
2020,108,18968,1,21,5,6
2020,108,18968,1,1,6,1
2020,108,18968,1,44,7,0
2020,108,18968,1,2,8,1
2020,108,15159,1,47,1,0
2020,108,15159,1,46,2,0
2020,108,15159,1,31,3,3
2020,108,15159,1,37,4,19
2020,108,15159,1,21,5,29
2020,108,15159,1,1,6,0
2020,108,15159,1,44,7,0
2020,108,15159,1,2,8,1
2020,108,16619,1,47,1,0
2020,108,16619,1,46,2,0
2020,108,16619,1,37,3,9
2020,108,16619,1,25,4,0
2020,108,16619,1,6,5,11
2020,108,16619,1,21,6,19
2020,108,16619,1,1,7,13
2020,108,16619,1,44,8,0
2020,108,16619,1,2,9,3
2020,108,9424,1,47,1,0
2020,108,9424,1,46,2,0
2020,108,9424,1,37,3,16
2020,108,9424,1,6,4,33
2020,108,9424,1,21,5,10
2020,108,9424,1,1,6,0
2020,108,9424,1,44,7,1
2020,108,9424,1,2,8,0
2020,108,9437,1,47,1,1
2020,108,9437,1,46,2,0
2020,108,9437,1,37,3,13
2020,108,9437,1,6,4,39
2020,108,9437,1,21,5,7
2020,108,9437,1,1,6,0
2020,108,9437,1,44,7,0
2020,108,9437,1,2,8,0
2020,108,9550,1,47,1,1
2020,108,9550,1,46,2,0
2020,108,9550,1,37,3,38
2020,108,9550,1,21,4,21
2020,108,9550,1,1,5,0
2020,108,9550,1,44,6,0
2020,108,9550,1,2,7,0
2020,108,17760,1,47,1,2
2020,108,17760,1,46,2,1
2020,108,17760,1,37,3,19
2020,108,17760,1,25,4,0
2020,108,17760,1,21,5,28
2020,108,17760,1,1,6,0
2020,108,17760,1,44,7,0
2020,108,17760,1,2,8,0
2020,108,9410,1,47,1,1
2020,108,9410,1,46,2,0
2020,108,9410,1,37,3,24
2020,108,9410,1,6,4,26
2020,108,9410,1,21,5,8
2020,108,9410,1,1,6,0
2020,108,9410,1,44,7,1
2020,108,9410,1,2,8,0
2020,108,11557,1,47,1,0
2020,108,11557,1,46,2,0
2020,108,11557,1,25,3,1
2020,108,11557,1,37,4,61
2020,108,11557,1,21,5,28
2020,108,11557,1,1,6,0
2020,108,11557,1,44,7,0
2020,108,11557,1,2,8,0
2020,108,17091,1,47,1,0
2020,108,17091,1,46,2,1
2020,108,17091,1,37,3,3
2020,108,17091,1,21,4,16
2020,108,17091,1,1,5,1
2020,108,17091,1,44,6,0
2020,108,17091,1,2,7,1
2020,108,9535,1,47,1,0
2020,108,9535,1,46,2,0
2020,108,9535,1,37,3,33
2020,108,9535,1,74,4,5
2020,108,9535,1,25,5,0
2020,108,9535,1,21,6,21
2020,108,9535,1,1,7,0
2020,108,9535,1,44,8,0
2020,108,9535,1,2,9,0
2020,108,18714,1,43,1,0
2020,108,18714,1,60,2,0
2020,108,18714,1,57,3,1
2020,108,18714,1,51,4,6
2020,108,18714,1,56,5,0
2020,108,18714,1,47,6,0
2020,108,18714,1,50,7,1
2020,108,18714,1,37,8,9
2020,108,18714,1,66,9,3
2020,108,18714,1,68,10,3
2020,108,18714,1,21,11,7
2020,108,18714,1,1,12,0
2020,108,18714,1,44,13,0
2020,108,18714,1,2,14,0
2020,108,19896,1,43,1,0
2020,108,19896,1,42,2,0
2020,108,19896,1,61,3,10
2020,108,19896,1,58,4,0
2020,108,19896,1,52,5,15
2020,108,19896,1,55,6,0
2020,108,19896,1,63,7,0
2020,108,19896,1,47,8,0
2020,108,19896,1,46,9,0
2020,108,19896,1,50,10,1
2020,108,19896,1,37,11,2
2020,108,19896,1,21,12,2
2020,108,19896,1,1,13,0
2020,108,19896,1,44,14,0
2020,108,19896,1,2,15,0
2020,108,9493,1,47,1,0
2020,108,9493,1,46,2,0
2020,108,9493,1,37,3,12
2020,108,9493,1,78,4,0
2020,108,9493,1,87,5,0
2020,108,9493,1,13,6,3
2020,108,9493,1,82,7,1
2020,108,9493,1,21,8,7
2020,108,9493,1,1,9,2
2020,108,9493,1,44,10,0
2020,108,9493,1,2,11,1
2020,108,9500,1,47,1,0
2020,108,9500,1,46,2,0
2020,108,9500,1,37,3,5
2020,108,9500,1,25,4,0
2020,108,9500,1,6,5,4
2020,108,9500,1,76,6,0
2020,108,9500,1,71,7,1
2020,108,9500,1,21,8,14
2020,108,9500,1,1,9,2
2020,108,9500,1,44,10,0
2020,108,9500,1,2,11,1
2020,108,18828,1,47,1,0
2020,108,18828,1,46,2,0
2020,108,18828,1,37,3,6
2020,108,18828,1,10,4,5
2020,108,18828,1,21,5,0
2020,108,18828,1,1,6,5
2020,108,18828,1,44,7,1
2020,108,18828,1,2,8,0
2020,108,9499,1,47,1,0
2020,108,9499,1,46,2,0
2020,108,9499,1,17,3,13
2020,108,9499,1,37,4,5
2020,108,9499,1,39,5,1
2020,108,9499,1,83,6,0
2020,108,9499,1,21,7,11
2020,108,9499,1,1,8,0
2020,108,9499,1,44,9,0
2020,108,9499,1,2,10,0
2020,108,13916,1,47,1,0
2020,108,13916,1,46,2,0
2020,108,13916,1,41,3,14
2020,108,13916,1,9,4,14
2020,108,13916,1,37,5,1
2020,108,13916,1,21,6,1
2020,108,13916,1,1,7,0
2020,108,13916,1,44,8,0
2020,108,13916,1,2,9,0
2020,108,9498,1,47,1,1
2020,108,9498,1,46,2,0
2020,108,9498,1,37,3,21
2020,108,9498,1,79,4,0
2020,108,9498,1,72,5,2
2020,108,9498,1,16,6,17
2020,108,9498,1,21,7,8
2020,108,9498,1,1,8,0
2020,108,9498,1,44,9,0
2020,108,9498,1,2,10,1
2020,108,19244,1,47,1,0
2020,108,19244,1,59,2,19
2020,108,19244,1,62,3,2
2020,108,19244,1,53,4,17
2020,108,19244,1,54,5,4
2020,108,19244,1,63,6,3
2020,108,19244,1,50,7,0
2020,108,19244,1,37,8,7
2020,108,19244,1,66,9,6
2020,108,19244,1,69,10,0
2020,108,19244,1,21,11,2
2020,108,19244,1,1,12,0
2020,108,19244,1,44,13,0
2020,108,19244,1,2,14,0
2020,108,9452,1,47,1,0
2020,108,9452,1,46,2,0
2020,108,9452,1,37,3,30
2020,108,9452,1,6,4,0
2020,108,9452,1,21,5,0
2020,108,9452,1,1,6,0
2020,108,9452,1,44,7,0
2020,108,9452,1,2,8,0
2020,108,9482,1,47,1,0
2020,108,9482,1,46,2,0
2020,108,9482,1,37,3,4
2020,108,9482,1,6,4,22
2020,108,9482,1,21,5,4
2020,108,9482,1,1,6,0
2020,108,9482,1,44,7,0
2020,108,9482,1,2,8,0
2020,108,9515,1,47,1,0
2020,108,9515,1,46,2,0
2020,108,9515,1,37,3,18
2020,108,9515,1,7,4,12
2020,108,9515,1,84,5,0
2020,108,9515,1,70,6,0
2020,108,9515,1,22,7,0
2020,108,9515,1,1,8,0
2020,108,9515,1,44,9,0
2020,108,9515,1,2,10,0
2021,108,9511,1,47,1,0
2021,108,9511,1,46,2,0
2021,108,9511,1,38,3,19
2021,108,9511,1,8,4,5
2021,108,9511,1,65,5,2
2021,108,9511,1,25,6,0
2021,108,9511,1,4,7,2
2021,108,9511,1,18,8,2
2021,108,9511,1,1,9,0
2021,108,9511,1,44,10,0
2021,108,9511,1,2,11,0
2021,108,9438,1,47,1,0
2021,108,9438,1,46,2,0
2021,108,9438,1,26,3,0
2021,108,9438,1,37,4,11
2021,108,9438,1,6,5,11
2021,108,9438,1,21,6,23
2021,108,9438,1,1,7,0
2021,108,9438,1,44,8,0
2021,108,9438,1,2,9,0
2021,108,9408,1,47,1,0
2021,108,9408,1,46,2,0
2021,108,9408,1,26,3,0
2021,108,9408,1,37,4,6
2021,108,9408,1,6,5,10
2021,108,9408,1,21,6,4
2021,108,9408,1,1,7,0
2021,108,9408,1,44,8,0
2021,108,9408,1,2,9,3
2021,108,9536,1,47,1,0
2021,108,9536,1,46,2,0
2021,108,9536,1,37,3,6
2021,108,9536,1,11,4,12
2021,108,9536,1,85,5,0
2021,108,9536,1,89,6,0
2021,108,9536,1,21,7,5
2021,108,9536,1,1,8,0
2021,108,9536,1,44,9,0
2021,108,9536,1,2,10,1
2021,108,20178,1,47,1,0
2021,108,20178,1,46,2,0
2021,108,20178,1,37,3,8
2021,108,20178,1,6,4,25
2021,108,20178,1,21,5,26
2021,108,20178,1,1,6,0
2021,108,20178,1,44,7,1
2021,108,20178,1,2,8,0
2021,108,10827,1,47,1,0
2021,108,10827,1,46,2,0
2021,108,10827,1,26,3,0
2021,108,10827,1,37,4,5
2021,108,10827,1,6,5,1
2021,108,10827,1,21,6,3
2021,108,10827,1,1,7,4
2021,108,10827,1,44,8,0
2021,108,10827,1,2,9,3
2021,108,9497,1,47,1,0
2021,108,9497,1,46,2,0
2021,108,9497,1,37,3,6
2021,108,9497,1,40,4,1
2021,108,9497,1,14,5,13
2021,108,9497,1,48,6,1
2021,108,9497,1,49,7,0
2021,108,9497,1,73,8,0
2021,108,9497,1,23,9,5
2021,108,9497,1,1,10,0
2021,108,9497,1,44,11,0
2021,108,9497,1,2,12,0
2021,108,9475,1,47,1,0
2021,108,9475,1,46,2,0
2021,108,9475,1,26,3,0
2021,108,9475,1,37,4,13
2021,108,9475,1,6,5,32
2021,108,9475,1,21,6,3
2021,108,9475,1,1,7,0
2021,108,9475,1,44,8,1
2021,108,9475,1,2,9,0
2021,108,20107,1,47,1,0
2021,108,20107,1,46,2,0
2021,108,20107,1,26,3,0
2021,108,20107,1,37,4,7
2021,108,20107,1,6,5,4
2021,108,20107,1,21,6,10
2021,108,20107,1,1,7,0
2021,108,20107,1,44,8,0
2021,108,20107,1,2,9,1
2021,108,9537,1,47,1,0
2021,108,9537,1,45,2,0
2021,108,9537,1,37,3,13
2021,108,9537,1,28,4,1
2021,108,9537,1,15,5,3
2021,108,9537,1,88,6,0
2021,108,9537,1,64,7,2
2021,108,9537,1,67,8,1
2021,108,9537,1,19,9,10
2021,108,9537,1,1,10,0
2021,108,9537,1,44,11,0
2021,108,9537,1,2,12,0
2021,108,18968,1,47,1,0
2021,108,18968,1,46,2,0
2021,108,18968,1,29,3,1
2021,108,18968,1,37,4,11
2021,108,18968,1,6,5,6
2021,108,18968,1,21,6,7
2021,108,18968,1,1,7,1
2021,108,18968,1,44,8,0
2021,108,18968,1,2,9,5
2021,108,15159,1,47,1,0
2021,108,15159,1,46,2,0
2021,108,15159,1,31,3,0
2021,108,15159,1,37,4,17
2021,108,15159,1,21,5,27
2021,108,15159,1,1,6,0
2021,108,15159,1,44,7,0
2021,108,15159,1,2,8,3
2021,108,16619,1,47,1,0
2021,108,16619,1,46,2,0
2021,108,16619,1,37,3,23
2021,108,16619,1,25,4,0
2021,108,16619,1,6,5,12
2021,108,16619,1,21,6,17
2021,108,16619,1,1,7,0
2021,108,16619,1,44,8,1
2021,108,16619,1,2,9,2
2021,108,9424,1,47,1,0
2021,108,9424,1,46,2,0
2021,108,9424,1,32,3,0
2021,108,9424,1,33,4,14
2021,108,9424,1,36,5,8
2021,108,9424,1,6,6,29
2021,108,9424,1,21,7,9
2021,108,9424,1,1,8,0
2021,108,9424,1,44,9,0
2021,108,9424,1,2,10,0
2021,108,9437,1,47,1,0
2021,108,9437,1,46,2,0
2021,108,9437,1,37,3,7
2021,108,9437,1,6,4,29
2021,108,9437,1,21,5,22
2021,108,9437,1,1,6,0
2021,108,9437,1,44,7,0
2021,108,9437,1,2,8,1
2021,108,9550,1,47,1,0
2021,108,9550,1,46,2,0
2021,108,9550,1,37,3,26
2021,108,9550,1,21,4,34
2021,108,9550,1,1,5,0
2021,108,9550,1,44,6,0
2021,108,9550,1,2,7,0
2021,108,17760,1,47,1,0
2021,108,17760,1,46,2,1
2021,108,17760,1,37,3,23
2021,108,17760,1,25,4,1
2021,108,17760,1,21,5,27
2021,108,17760,1,1,6,0
2021,108,17760,1,44,7,0
2021,108,17760,1,2,8,2
2021,108,9410,1,47,1,0
2021,108,9410,1,46,2,0
2021,108,9410,1,26,3,0
2021,108,9410,1,37,4,25
2021,108,9410,1,6,5,24
2021,108,9410,1,21,6,10
2021,108,9410,1,1,7,0
2021,108,9410,1,44,8,1
2021,108,9410,1,2,9,0
2021,108,11557,1,47,1,1
2021,108,11557,1,46,2,0
2021,108,11557,1,25,3,0
2021,108,11557,1,37,4,40
2021,108,11557,1,21,5,47
2021,108,11557,1,1,6,0
2021,108,11557,1,44,7,2
2021,108,11557,1,2,8,0
2021,108,17091,1,47,1,0
2021,108,17091,1,46,2,0
2021,108,17091,1,37,3,12
2021,108,17091,1,21,4,18
2021,108,17091,1,1,5,0
2021,108,17091,1,44,6,0
2021,108,17091,1,2,7,0
2021,108,9535,1,47,1,0
2021,108,9535,1,46,2,1
2021,108,9535,1,37,3,19
2021,108,9535,1,74,4,1
2021,108,9535,1,25,5,1
2021,108,9535,1,21,6,32
2021,108,9535,1,1,7,0
2021,108,9535,1,44,8,1
2021,108,9535,1,2,9,2
2021,108,18714,1,43,1,0
2021,108,18714,1,60,2,4
2021,108,18714,1,57,3,0
2021,108,18714,1,51,4,1
2021,108,18714,1,56,5,1
2021,108,18714,1,47,6,0
2021,108,18714,1,50,7,3
2021,108,18714,1,37,8,3
2021,108,18714,1,66,9,4
2021,108,18714,1,68,10,0
2021,108,18714,1,21,11,5
2021,108,18714,1,1,12,0
2021,108,18714,1,44,13,0
2021,108,18714,1,2,14,0
2021,108,19896,1,43,1,0
2021,108,19896,1,42,2,0
2021,108,19896,1,61,3,15
2021,108,19896,1,58,4,1
2021,108,19896,1,52,5,14
2021,108,19896,1,55,6,0
2021,108,19896,1,63,7,0
2021,108,19896,1,47,8,0
2021,108,19896,1,46,9,0
2021,108,19896,1,50,10,0
2021,108,19896,1,37,11,0
2021,108,19896,1,21,12,0
2021,108,19896,1,1,13,0
2021,108,19896,1,44,14,0
2021,108,19896,1,2,15,0
2021,108,9493,1,47,1,1
2021,108,9493,1,46,2,0
2021,108,9493,1,37,3,9
2021,108,9493,1,27,4,0
2021,108,9493,1,77,5,2
2021,108,9493,1,86,6,1
2021,108,9493,1,12,7,6
2021,108,9493,1,81,8,0
2021,108,9493,1,24,9,5
2021,108,9493,1,1,10,0
2021,108,9493,1,44,11,0
2021,108,9493,1,2,12,1
2021,108,9500,1,47,1,0
2021,108,9500,1,46,2,0
2021,108,9500,1,35,3,13
2021,108,9500,1,30,4,0
2021,108,9500,1,5,5,3
2021,108,9500,1,76,6,0
2021,108,9500,1,71,7,1
2021,108,9500,1,21,8,13
2021,108,9500,1,1,9,0
2021,108,9500,1,44,10,0
2021,108,9500,1,2,11,0
2021,108,18828,1,47,1,0
2021,108,18828,1,46,2,0
2021,108,18828,1,37,3,4
2021,108,18828,1,10,4,6
2021,108,18828,1,21,5,0
2021,108,18828,1,1,6,1
2021,108,18828,1,44,7,0
2021,108,18828,1,2,8,0
2021,108,9499,1,47,1,0
2021,108,9499,1,46,2,0
2021,108,9499,1,17,3,7
2021,108,9499,1,37,4,6
2021,108,9499,1,39,5,0
2021,108,9499,1,83,6,0
2021,108,9499,1,21,7,7
2021,108,9499,1,1,8,0
2021,108,9499,1,44,9,0
2021,108,9499,1,2,10,2
2021,108,13916,1,47,1,0
2021,108,13916,1,46,2,0
2021,108,13916,1,41,3,15
2021,108,13916,1,9,4,11
2021,108,13916,1,37,5,3
2021,108,13916,1,21,6,1
2021,108,13916,1,1,7,0
2021,108,13916,1,44,8,0
2021,108,13916,1,2,9,0
2021,108,9498,1,47,1,1
2021,108,9498,1,46,2,0
2021,108,9498,1,37,3,25
2021,108,9498,1,75,4,1
2021,108,9498,1,20,5,31
2021,108,9498,1,1,6,0
2021,108,9498,1,44,7,0
2021,108,9498,1,2,8,0
2021,108,19244,1,47,1,0
2021,108,19244,1,59,2,14
2021,108,19244,1,62,3,1
2021,108,19244,1,53,4,13
2021,108,19244,1,54,5,6
2021,108,19244,1,63,6,6
2021,108,19244,1,50,7,0
2021,108,19244,1,37,8,2
2021,108,19244,1,66,9,1
2021,108,19244,1,69,10,1
2021,108,19244,1,21,11,7
2021,108,19244,1,1,12,0
2021,108,19244,1,44,13,0
2021,108,19244,1,2,14,0
2021,108,9452,1,47,1,0
2021,108,9452,1,46,2,0
2021,108,9452,1,26,3,0
2021,108,9452,1,37,4,19
2021,108,9452,1,6,5,11
2021,108,9452,1,21,6,0
2021,108,9452,1,1,7,0
2021,108,9452,1,44,8,0
2021,108,9452,1,2,9,0
2021,108,9482,1,47,1,0
2021,108,9482,1,46,2,0
2021,108,9482,1,26,3,0
2021,108,9482,1,37,4,6
2021,108,9482,1,6,5,17
2021,108,9482,1,21,6,7
2021,108,9482,1,1,7,0
2021,108,9482,1,44,8,0
2021,108,9482,1,2,9,0
2021,108,9515,1,47,1,0
2021,108,9515,1,46,2,0
2021,108,9515,1,37,3,13
2021,108,9515,1,7,4,17
2021,108,9515,1,80,5,0
2021,108,9515,1,70,6,0
2021,108,9515,1,22,7,0
2021,108,9515,1,1,8,0
2021,108,9515,1,44,9,0
2021,108,9515,1,2,10,0
